Gene,Tissue,Spearman_Rho,Cancer
CSNK1G2,Normal,-0.27347781217750256,HNSCC
CSNK1G2,Tumor,0.2834494773519164,HNSCC
CSNK1G3,Normal,0.2748979591836735,HNSCC
CSNK1G3,Tumor,0.07259653314699187,HNSCC
CSNK2A1,Normal,-0.08704081632653062,HNSCC
CSNK2A1,Tumor,0.4658792236773888,HNSCC
CSNK2A2,Normal,0.27938775510204084,HNSCC
CSNK2A2,Tumor,0.624101165385569,HNSCC
CSNK2B,Normal,-0.20030612244897958,HNSCC
CSNK2B,Tumor,-0.1346843089962356,HNSCC
CSPG4,Normal,0.7327551020408163,HNSCC
CSPG4,Tumor,0.9103847801095507,HNSCC
CSPP1,Tumor,-0.125,HNSCC
CSRP1,Normal,0.6561224489795918,HNSCC
CSRP1,Tumor,0.6565786804318915,HNSCC
CSRP2,Normal,0.3933673469387755,HNSCC
CSRP2,Tumor,0.6317471767013051,HNSCC
CSRP3,Normal,0.9113656066551117,HNSCC
CSRP3,Tumor,0.810767411188933,HNSCC
CST1,Normal,0.18465591969342662,HNSCC
CST1,Tumor,0.23525737556505655,HNSCC
CST3,Normal,0.6758163265306123,HNSCC
CST3,Tumor,0.7243739151996033,HNSCC
CST4,Normal,0.39605740363254344,HNSCC
CST4,Tumor,-0.22808621650001784,HNSCC
CST6,Normal,0.6516326530612245,HNSCC
CST6,Tumor,0.7968397087663143,HNSCC
CSTA,Normal,0.8862244897959184,HNSCC
CSTA,Tumor,0.9139372900840791,HNSCC
CSTB,Normal,0.8994897959183673,HNSCC
CSTB,Tumor,0.8498568627008994,HNSCC
CSTF1,Normal,0.47122448979591836,HNSCC
CSTF1,Tumor,0.41848837995626986,HNSCC
CSTF2,Normal,0.8205102040816327,HNSCC
CSTF2,Tumor,0.6187543673782205,HNSCC
CSTF2T,Normal,0.24061224489795918,HNSCC
CSTF2T,Tumor,0.43075986745711514,HNSCC
CSTF3,Normal,0.495,HNSCC
CSTF3,Tumor,0.5656921308297455,HNSCC
CTAG2,Normal,0.2696006281823769,HNSCC
CTAG2,Tumor,0.6321418063450759,HNSCC
CTBP1,Normal,-0.025,HNSCC
CTBP1,Tumor,0.545991028559836,HNSCC
CTBP2,Normal,0.4036734693877551,HNSCC
CTBP2,Tumor,0.513062687374614,HNSCC
CTBS,Normal,0.5388775510204081,HNSCC
CTBS,Tumor,0.5240898947320966,HNSCC
CTC1,Normal,-0.26260869565217393,HNSCC
CTC1,Tumor,0.18988872762457668,HNSCC
CTCF,Normal,0.5857142857142857,HNSCC
CTCF,Tumor,0.45615039559993686,HNSCC
CTDNEP1,Normal,-0.24257703081232493,HNSCC
CTDNEP1,Tumor,0.14002221399481674,HNSCC
CTDP1,Normal,0.13438775510204082,HNSCC
CTDP1,Tumor,0.6231544304938801,HNSCC
CTDSP1,Normal,-0.015,HNSCC
CTDSP1,Tumor,0.45235443951040283,HNSCC
CTDSPL,Normal,0.32714138286893707,HNSCC
CTDSPL,Tumor,0.678475935828877,HNSCC
CTDSPL2,Normal,0.35285714285714287,HNSCC
CTDSPL2,Tumor,0.832869733787165,HNSCC
CTF1,Normal,0.019428152492668622,HNSCC
CTF1,Tumor,0.4140666314119513,HNSCC
CTH,Normal,0.5980612244897959,HNSCC
CTH,Tumor,0.7430922164867119,HNSCC
CTHRC1,Normal,0.48020408163265305,HNSCC
CTHRC1,Tumor,0.8823343777472218,HNSCC
CTIF,Normal,0.21482138607059545,HNSCC
CTIF,Tumor,0.6464765288154768,HNSCC
CTNNA1,Normal,0.6048979591836735,HNSCC
CTNNA1,Tumor,0.37965421635146407,HNSCC
CTNNA3,Normal,0.7532467532467533,HNSCC
CTNNA3,Tumor,0.6132053654024052,HNSCC
CTNNAL1,Normal,0.04183673469387755,HNSCC
CTNNAL1,Tumor,0.2958456371300408,HNSCC
CTNNB1,Normal,0.16785714285714284,HNSCC
CTNNB1,Tumor,0.170056127854293,HNSCC
CTNNBIP1,Normal,0.6752040816326531,HNSCC
CTNNBIP1,Tumor,0.654063070576832,HNSCC
CTNNBL1,Normal,0.518061224489796,HNSCC
CTNNBL1,Tumor,0.4431305367085184,HNSCC
CTNND1,Normal,0.7387067525322952,HNSCC
CTNND1,Tumor,0.69823541490281,HNSCC
CTPS1,Normal,0.3754081632653061,HNSCC
CTPS1,Tumor,0.6992989653540113,HNSCC
CTPS2,Normal,0.5594897959183673,HNSCC
CTPS2,Tumor,0.8240515745102901,HNSCC
CTR9,Normal,0.6670408163265306,HNSCC
CTR9,Tumor,0.291752135788833,HNSCC
CTSA,Normal,0.48,HNSCC
CTSA,Tumor,0.669562473232198,HNSCC
CTSB,Normal,0.7211224489795919,HNSCC
CTSB,Tumor,0.762288393481054,HNSCC
CTSC,Normal,0.5981632653061224,HNSCC
CTSC,Tumor,0.7079458106981042,HNSCC
CTSE,Normal,-0.54121816330207,HNSCC
CTSE,Tumor,0.2699118062219861,HNSCC
CTSF,Normal,0.40333024976873266,HNSCC
CTSF,Tumor,0.6078843486610477,HNSCC
CTSH,Normal,0.7843877551020408,HNSCC
CTSH,Tumor,0.7241304690845976,HNSCC
CTSK,Normal,0.5216326530612245,HNSCC
CTSK,Tumor,0.7820345783648536,HNSCC
CTSL,Normal,0.42775510204081635,HNSCC
CTSL,Tumor,0.5128733403962762,HNSCC
CTSO,Normal,0.3853010290900251,HNSCC
CTSO,Tumor,0.5237821948488242,HNSCC
CTSS,Normal,0.8096938775510204,HNSCC
CTSS,Tumor,0.7919527534206433,HNSCC
CTSV,Normal,0.3010204081632653,HNSCC
CTSV,Tumor,0.8809818993305232,HNSCC
CTSW,Normal,0.38291316526610647,HNSCC
CTSW,Tumor,0.5709425939050319,HNSCC
CTSZ,Normal,0.7751020408163265,HNSCC
CTSZ,Tumor,0.7059621756869463,HNSCC
CTTN,Normal,0.6581632653061225,HNSCC
CTTN,Tumor,0.8879697044834659,HNSCC
CTTNBP2,Normal,0.5016129032258064,HNSCC
CTTNBP2,Tumor,0.23438070880526124,HNSCC
CTTNBP2NL,Normal,0.7604081632653061,HNSCC
CTTNBP2NL,Tumor,0.760340824561008,HNSCC
CTU1,Normal,0.15224489795918367,HNSCC
CTU1,Tumor,0.24043008813651015,HNSCC
CTU2,Normal,0.35989795918367345,HNSCC
CTU2,Tumor,0.45495119807046414,HNSCC
CUEDC1,Normal,0.16437246963562754,HNSCC
CUEDC1,Tumor,0.5113063999154661,HNSCC
CUEDC2,Normal,0.544451871657754,HNSCC
CUEDC2,Tumor,0.41663709424903456,HNSCC
CUL1,Normal,-0.004387755102040816,HNSCC
CUL1,Tumor,0.6213691589838379,HNSCC
CUL2,Normal,0.13142857142857142,HNSCC
CUL2,Tumor,0.6322701350224286,HNSCC
CUL3,Normal,0.45714285714285713,HNSCC
CUL3,Tumor,0.42796474539593804,HNSCC
CUL4A,Normal,0.37357142857142855,HNSCC
CUL4A,Tumor,0.708252372472556,HNSCC
CUL4B,Normal,0.6829591836734694,HNSCC
CUL4B,Tumor,0.6570926222302369,HNSCC
CUL5,Normal,0.2596938775510204,HNSCC
CUL5,Tumor,0.7660032008655862,HNSCC
CUL7,Normal,0.11785714285714285,HNSCC
CUL7,Tumor,0.5452697067375967,HNSCC
CUL9,Normal,0.03336734693877551,HNSCC
CUL9,Tumor,0.18411288686518043,HNSCC
CUTA,Normal,0.0773469387755102,HNSCC
CUTA,Tumor,0.21837567342154499,HNSCC
CUTC,Normal,0.8990816326530612,HNSCC
CUTC,Tumor,0.6942767621666704,HNSCC
CUX1,Normal,0.03683098030273194,HNSCC
CUX1,Tumor,0.5474482625229136,HNSCC
CWC15,Normal,0.19306122448979593,HNSCC
CWC15,Tumor,0.44631336924914905,HNSCC
CWC22,Normal,0.503265306122449,HNSCC
CWC22,Tumor,0.6270225187656381,HNSCC
CWC25,Normal,0.0549491211840888,HNSCC
CWC25,Tumor,0.41435663137547774,HNSCC
CWC27,Normal,0.08510204081632652,HNSCC
CWC27,Tumor,0.5277866690710727,HNSCC
CWF19L1,Normal,0.513061224489796,HNSCC
CWF19L1,Tumor,0.6600229921330839,HNSCC
CWF19L2,Normal,0.21981961147086032,HNSCC
CWF19L2,Tumor,0.6222340766030087,HNSCC
CWH43,Normal,0.7144428152492669,HNSCC
CWH43,Tumor,0.6464613252881034,HNSCC
CXADR,Normal,0.6696938775510204,HNSCC
CXADR,Tumor,0.8392444153912044,HNSCC
CXCL1,Normal,0.5138461538461538,HNSCC
CXCL1,Tumor,0.7131425395943317,HNSCC
CXCL10,Normal,0.05581251927227875,HNSCC
CXCL10,Tumor,0.7794526228488493,HNSCC
CXCL12,Normal,0.11061224489795918,HNSCC
CXCL12,Tumor,0.5798300385456349,HNSCC
CXCL13,Normal,0.2841313530836387,HNSCC
CXCL13,Tumor,0.7683655298334198,HNSCC
CXCL14,Normal,0.3792857142857143,HNSCC
CXCL14,Tumor,0.8022676554786646,HNSCC
CXCL17,Normal,0.6487203206907185,HNSCC
CXCL17,Tumor,0.5995264125752576,HNSCC
CXCL5,Normal,0.4662809275670704,HNSCC
CXCL5,Tumor,0.7075172811059908,HNSCC
CXCL9,Tumor,0.8517241379310345,HNSCC
CXCR4,Normal,0.24060150375939848,HNSCC
CXCR4,Tumor,0.47325428194993413,HNSCC
CXXC1,Normal,0.15163265306122448,HNSCC
CXXC1,Tumor,0.1898473953519825,HNSCC
CXXC4,Normal,-0.06315789473684211,HNSCC
CXXC4,Tumor,-0.2026578073089701,HNSCC
CXXC5,Tumor,0.4723320158102767,HNSCC
CXorf38,Normal,0.1407142857142857,HNSCC
CXorf38,Tumor,0.7173500439555486,HNSCC
CXorf56,Normal,0.35622448979591836,HNSCC
CXorf56,Tumor,0.5718864819782251,HNSCC
CYB561,Normal,0.6816067653276956,HNSCC
CYB561,Tumor,0.5807376354360927,HNSCC
CYB5B,Normal,0.048877551020408166,HNSCC
CYB5B,Tumor,0.4645267452606902,HNSCC
CYB5R1,Normal,0.7704081632653061,HNSCC
CYB5R1,Tumor,0.7600162297410004,HNSCC
CYB5R2,Normal,0.7025510204081633,HNSCC
CYB5R2,Tumor,0.8002118882852828,HNSCC
CYB5R3,Normal,-0.07948979591836734,HNSCC
CYB5R3,Tumor,0.46633906633906635,HNSCC
CYB5R4,Normal,-0.037551020408163265,HNSCC
CYB5R4,Tumor,0.556432161936749,HNSCC
CYBA,Normal,0.5294897959183673,HNSCC
CYBA,Tumor,0.4807564862610734,HNSCC
CYBB,Normal,0.74,HNSCC
CYBB,Tumor,0.584536663435746,HNSCC
CYBRD1,Normal,0.5288775510204081,HNSCC
CYBRD1,Tumor,0.7387192029393864,HNSCC
CYC1,Normal,0.39724489795918366,HNSCC
CYC1,Tumor,0.3704032639812456,HNSCC
CYFIP1,Normal,0.6936734693877551,HNSCC
CYFIP1,Tumor,0.37694925951806685,HNSCC
CYFIP2,Normal,0.7703061224489796,HNSCC
CYFIP2,Tumor,0.7796361833059081,HNSCC
CYGB,Normal,0.705204081632653,HNSCC
CYGB,Tumor,0.7873002276672001,HNSCC
CYHR1,Normal,-0.11346938775510204,HNSCC
CYHR1,Tumor,0.3388274012127223,HNSCC
CYLD,Normal,0.40683673469387754,HNSCC
CYLD,Tumor,0.6818700268241553,HNSCC
CYP1B1,Normal,0.6295125164690382,HNSCC
CYP1B1,Tumor,0.7600145137880987,HNSCC
CYP20A1,Normal,0.6383673469387755,HNSCC
CYP20A1,Tumor,0.527552239478845,HNSCC
CYP24A1,Normal,0.14737436476566912,HNSCC
CYP24A1,Tumor,0.7602714932126697,HNSCC
CYP27A1,Normal,0.6576530612244897,HNSCC
CYP27A1,Tumor,0.808714469264928,HNSCC
CYP27B1,Tumor,0.43529411764705883,HNSCC
CYP27C1,Normal,0.029414147962077627,HNSCC
CYP27C1,Tumor,0.8748978931307122,HNSCC
CYP2C18,Normal,0.7971078976640712,HNSCC
CYP2C18,Tumor,0.34798534798534797,HNSCC
CYP2J2,Normal,0.12352941176470589,HNSCC
CYP2J2,Tumor,0.3891625615763547,HNSCC
CYP2S1,Normal,0.5853061224489796,HNSCC
CYP2S1,Tumor,0.8062168924554246,HNSCC
CYP2U1,Tumor,0.1799777530589544,HNSCC
CYP2W1,Tumor,0.31285497199670265,HNSCC
CYP4B1,Tumor,0.4295652173913043,HNSCC
CYP4F11,Normal,0.4760204081632653,HNSCC
CYP4F11,Tumor,0.6304578139440524,HNSCC
CYP4F12,Normal,0.5461624026696329,HNSCC
CYP4F12,Tumor,0.4809437386569873,HNSCC
CYP4F22,Normal,0.8453283996299722,HNSCC
CYP4F22,Tumor,0.8154571014365417,HNSCC
CYP4F3,Normal,0.19224489795918367,HNSCC
CYP4F3,Tumor,0.31821563014223564,HNSCC
CYP4X1,Normal,0.8497690624746779,HNSCC
CYP4X1,Tumor,0.8139267703142252,HNSCC
CYP51A1,Normal,0.5279591836734694,HNSCC
CYP51A1,Tumor,0.7559407614453486,HNSCC
CYP7B1,Normal,0.5718367346938775,HNSCC
CYP7B1,Tumor,0.7281338051980254,HNSCC
CYSRT1,Normal,0.6387755102040816,HNSCC
CYSRT1,Tumor,0.7301264567319613,HNSCC
CYSTM1,Normal,0.5527551020408163,HNSCC
CYSTM1,Tumor,0.3746951288235692,HNSCC
CYTH1,Normal,0.1293877551020408,HNSCC
CYTH1,Tumor,0.4332754773121746,HNSCC
CYTH2,Normal,0.14668989547038327,HNSCC
CYTH2,Tumor,0.21673833412963847,HNSCC
CYTH3,Normal,0.1953061224489796,HNSCC
CYTH3,Tumor,0.44331988368685615,HNSCC
CYTH4,Normal,0.616327474560592,HNSCC
CYTH4,Tumor,0.6568227888616238,HNSCC
CYTIP,Normal,0.4623376623376623,HNSCC
CYTIP,Tumor,0.6348432055749129,HNSCC
CYTL1,Normal,0.8,HNSCC
CYTL1,Tumor,0.19534883720930232,HNSCC
D2HGDH,Normal,0.13826530612244897,HNSCC
D2HGDH,Tumor,0.36896062033676713,HNSCC
DAAM1,Normal,0.37979591836734694,HNSCC
DAAM1,Tumor,0.6712575795144603,HNSCC
DAB2,Normal,0.6725510204081633,HNSCC
DAB2,Tumor,0.8355386245294503,HNSCC
DAB2IP,Normal,0.030918367346938775,HNSCC
DAB2IP,Tumor,0.6700583819849875,HNSCC
DAD1,Normal,0.5170408163265307,HNSCC
DAD1,Tumor,0.14374591438811624,HNSCC
DAG1,Normal,0.44571428571428573,HNSCC
DAG1,Tumor,0.2959177693122647,HNSCC
DAGLB,Normal,-0.04010204081632653,HNSCC
DAGLB,Tumor,0.48118927935441697,HNSCC
DALRD3,Normal,-0.38571428571428573,HNSCC
DALRD3,Tumor,0.2888010540184453,HNSCC
DAP,Normal,0.7418367346938776,HNSCC
DAP,Tumor,0.5664044361292068,HNSCC
DAP3,Normal,-0.24510204081632653,HNSCC
DAP3,Tumor,0.3202713973356175,HNSCC
DAPK1,Normal,0.39859055673009164,HNSCC
DAPK1,Tumor,0.4240692640692641,HNSCC
DAPK2,Normal,0.4741765480895916,HNSCC
DAPK2,Tumor,0.47451793489529337,HNSCC
DAPK3,Normal,0.3346938775510204,HNSCC
DAPK3,Tumor,0.40071681356085026,HNSCC
DAPL1,Normal,0.7479591836734694,HNSCC
DAPL1,Tumor,0.7107950318959493,HNSCC
DAPP1,Normal,0.7515306122448979,HNSCC
DAPP1,Tumor,0.828099993237608,HNSCC
DARS2,Normal,-0.19642857142857142,HNSCC
DARS2,Tumor,0.7726844442440772,HNSCC
DAXX,Normal,0.6660204081632654,HNSCC
DAXX,Tumor,0.6395284358587111,HNSCC
DAZAP1,Normal,0.27,HNSCC
DAZAP1,Tumor,0.27462975903342873,HNSCC
DAZAP2,Normal,-0.06745074615208148,HNSCC
DAZAP2,Tumor,0.11189534343584366,HNSCC
DBH,Normal,0.10474708132109396,HNSCC
DBH,Tumor,0.02099379516828789,HNSCC
DBI,Normal,0.29473414647719653,HNSCC
DBI,Tumor,0.6550723300977301,HNSCC
DBN1,Normal,0.6025510204081632,HNSCC
DBN1,Tumor,0.79326916574623,HNSCC
DBNL,Normal,0.6912200612074466,HNSCC
DBNL,Tumor,0.41596330237615,HNSCC
DBP,Normal,0.12881304741769858,HNSCC
DBP,Tumor,0.09721607454863133,HNSCC
DBR1,Normal,0.3206122448979592,HNSCC
DBR1,Tumor,0.776768929062507,HNSCC
DBT,Normal,0.19918367346938776,HNSCC
DBT,Tumor,0.5616256790568717,HNSCC
DCAF10,Normal,-0.4051187172371261,HNSCC
DCAF10,Tumor,0.3484760522496372,HNSCC
DCAF11,Normal,-0.03602040816326531,HNSCC
DCAF11,Tumor,0.55562067488673,HNSCC
DCAF13,Normal,0.40255102040816326,HNSCC
DCAF13,Tumor,0.3939363884318013,HNSCC
DCAF15,Normal,0.12393162393162394,HNSCC
DCAF15,Tumor,0.37653609831029183,HNSCC
DCAF16,Normal,-0.24132747456059203,HNSCC
DCAF16,Tumor,0.5376597987962922,HNSCC
DCAF5,Normal,-0.03346938775510204,HNSCC
DCAF5,Tumor,0.48031467664495187,HNSCC
DCAF6,Normal,0.8464285714285714,HNSCC
DCAF6,Tumor,0.4168473728106756,HNSCC
DCAF7,Normal,-0.005714285714285714,HNSCC
DCAF7,Tumor,0.42188760904357236,HNSCC
DCAF8,Normal,0.11173469387755101,HNSCC
DCAF8,Tumor,0.4162973649212181,HNSCC
DCAKD,Normal,0.46969387755102043,HNSCC
DCAKD,Tumor,0.7410815319072199,HNSCC
DCBLD1,Normal,-0.14663243733011175,HNSCC
DCBLD1,Tumor,0.5492145949288807,HNSCC
DCBLD2,Normal,0.1599694423223835,HNSCC
DCBLD2,Tumor,0.3842252478749687,HNSCC
DCHS1,Normal,0.35461229946524064,HNSCC
DCHS1,Tumor,0.5245847176079734,HNSCC
DCHS2,Normal,0.03886152162014231,HNSCC
DCHS2,Tumor,-0.1159274193548387,HNSCC
DCK,Normal,0.5863265306122449,HNSCC
DCK,Tumor,0.7387462525077204,HNSCC
DCLK1,Normal,0.7524489795918368,HNSCC
DCLK1,Tumor,0.9203841038703424,HNSCC
DCLK2,Normal,0.21692745376955902,HNSCC
DCLK2,Tumor,0.2174341967171823,HNSCC
DCLRE1C,Normal,0.34384164222873903,HNSCC
DCLRE1C,Tumor,0.11085238767797839,HNSCC
DCN,Normal,0.2642105493260964,HNSCC
DCN,Tumor,0.5055645896379303,HNSCC
DCP1A,Normal,0.5485714285714286,HNSCC
DCP1A,Tumor,0.5211054256925817,HNSCC
DCP1B,Normal,0.23515263644773357,HNSCC
DCP1B,Tumor,0.6383993365125441,HNSCC
DCP2,Normal,0.29152019734813445,HNSCC
DCP2,Tumor,0.5168567281774828,HNSCC
DCPS,Normal,0.7123469387755103,HNSCC
DCPS,Tumor,0.6642066587020715,HNSCC
DCTD,Normal,0.7742857142857142,HNSCC
DCTD,Tumor,0.5151905867502198,HNSCC
DCTN1,Normal,-0.2303061224489796,HNSCC
DCTN1,Tumor,0.00016680567139282736,HNSCC
DCTN2,Normal,-0.010510204081632652,HNSCC
DCTN2,Tumor,0.3132385095687848,HNSCC
DCTN3,Normal,0.029387755102040815,HNSCC
DCTN3,Tumor,0.23342424993801142,HNSCC
DCTN4,Normal,0.08734693877551021,HNSCC
DCTN4,Tumor,0.19058675021977775,HNSCC
DCTN5,Normal,-0.09540816326530613,HNSCC
DCTN5,Tumor,0.27076167076167074,HNSCC
DCTN6,Normal,-0.2524489795918367,HNSCC
DCTN6,Tumor,0.19291301309649933,HNSCC
DCTPP1,Normal,0.3043877551020408,HNSCC
DCTPP1,Tumor,0.802835696413678,HNSCC
DCUN1D1,Normal,0.39040816326530614,HNSCC
DCUN1D1,Tumor,0.7582760408448482,HNSCC
DCUN1D3,Normal,0.23643074250976986,HNSCC
DCUN1D3,Tumor,0.6206017283687186,HNSCC
DCUN1D4,Normal,0.14285714285714285,HNSCC
DCUN1D4,Tumor,0.4247191011235955,HNSCC
DCUN1D5,Normal,0.06489795918367347,HNSCC
DCUN1D5,Tumor,0.6093050515068864,HNSCC
DCXR,Normal,0.53,HNSCC
DCXR,Tumor,0.6114059013141582,HNSCC
DDA1,Normal,0.3503061224489796,HNSCC
DDA1,Tumor,0.15708135157676442,HNSCC
DDAH1,Normal,0.6353061224489795,HNSCC
DDAH1,Tumor,0.6596983973130762,HNSCC
DDAH2,Normal,0.603265306122449,HNSCC
DDAH2,Tumor,0.5656740977841895,HNSCC
DDB1,Normal,-0.13918367346938776,HNSCC
DDB1,Tumor,0.3267632937357708,HNSCC
DDB2,Normal,0.4066326530612245,HNSCC
DDB2,Tumor,0.7455266776367694,HNSCC
DDHD1,Normal,0.5871428571428572,HNSCC
DDHD1,Tumor,0.7558055136036788,HNSCC
DDHD2,Normal,0.052142857142857144,HNSCC
DDHD2,Tumor,0.8006446813786263,HNSCC
DDI2,Normal,0.2530612244897959,HNSCC
DDI2,Tumor,0.6933210107522034,HNSCC
DDO,Normal,0.37635467980295567,HNSCC
DDO,Tumor,0.09832771584132746,HNSCC
DDOST,Normal,0.6162244897959184,HNSCC
DDOST,Tumor,0.23103487140184387,HNSCC
DDR1,Normal,0.6123469387755102,HNSCC
DDR1,Tumor,0.7163852760183036,HNSCC
DDR2,Normal,0.44293659621802,HNSCC
DDR2,Tumor,0.396514012303486,HNSCC
DDRGK1,Normal,0.6072448979591837,HNSCC
DDRGK1,Tumor,0.26488289791042086,HNSCC
DDX1,Normal,0.1439795918367347,HNSCC
DDX1,Tumor,0.3518021774902509,HNSCC
DDX10,Normal,0.3970408163265306,HNSCC
DDX10,Tumor,0.48362374050447443,HNSCC
DDX11,Normal,0.09721254355400696,HNSCC
DDX11,Tumor,0.3928764083041783,HNSCC
DDX17,Normal,0.44204081632653064,HNSCC
DDX17,Tumor,0.448315037305863,HNSCC
DDX18,Normal,0.5020408163265306,HNSCC
DDX18,Tumor,0.7461127516173388,HNSCC
DDX19A,Normal,0.06795918367346938,HNSCC
DDX19A,Tumor,0.8148366882311836,HNSCC
DDX19B,Normal,0.056938775510204084,HNSCC
DDX19B,Tumor,0.5248653156910038,HNSCC
DDX20,Normal,0.3353061224489796,HNSCC
DDX20,Tumor,0.44861258255753667,HNSCC
DDX21,Normal,0.5460204081632654,HNSCC
DDX21,Tumor,0.680229019678561,HNSCC
DDX23,Normal,0.6683673469387755,HNSCC
DDX23,Tumor,0.2891734102743277,HNSCC
DDX24,Normal,0.5246938775510204,HNSCC
DDX24,Tumor,0.60192953587449,HNSCC
DDX27,Normal,0.48551020408163265,HNSCC
DDX27,Tumor,0.40834479183103034,HNSCC
DDX28,Normal,-0.17387755102040817,HNSCC
DDX28,Tumor,0.35282104456416385,HNSCC
DDX31,Normal,-0.22071428571428572,HNSCC
DDX31,Tumor,0.5639789915019273,HNSCC
DDX39A,Normal,0.43704081632653063,HNSCC
DDX39A,Tumor,0.7833780402587742,HNSCC
DDX39B,Normal,0.03653061224489796,HNSCC
DDX39B,Tumor,0.19438270630931181,HNSCC
DDX3X,Normal,0.48316933224636593,HNSCC
DDX3X,Tumor,0.5532643540113095,HNSCC
DDX3Y,Normal,0.2946938775510204,HNSCC
DDX3Y,Tumor,0.8959763767103217,HNSCC
DDX41,Normal,0.4463265306122449,HNSCC
DDX41,Tumor,0.22979059125848117,HNSCC
DDX42,Normal,0.3895918367346939,HNSCC
DDX42,Tumor,0.584437481685188,HNSCC
DDX46,Normal,0.07289677403407749,HNSCC
DDX46,Tumor,0.2159976333398692,HNSCC
DDX47,Normal,0.3159183673469388,HNSCC
DDX47,Tumor,0.5474517052498704,HNSCC
DDX49,Normal,-0.12948979591836735,HNSCC
DDX49,Tumor,0.4073890404165634,HNSCC
DDX5,Normal,0.5945918367346938,HNSCC
DDX5,Tumor,0.07063994770416789,HNSCC
DDX50,Normal,0.38693877551020406,HNSCC
DDX50,Tumor,0.6771273358429322,HNSCC
DDX51,Normal,0.25204081632653064,HNSCC
DDX51,Tumor,0.47474246556815364,HNSCC
DDX52,Normal,0.22224489795918367,HNSCC
DDX52,Tumor,0.47822284336045806,HNSCC
DDX54,Normal,-0.04461508775183419,HNSCC
DDX54,Tumor,0.25504330807640546,HNSCC
DDX55,Normal,-0.01673469387755102,HNSCC
DDX55,Tumor,0.26885016793273675,HNSCC
DDX56,Normal,0.06836734693877551,HNSCC
DDX56,Tumor,0.47047765029416405,HNSCC
DDX58,Normal,0.47244897959183674,HNSCC
DDX58,Tumor,0.9412393210558349,HNSCC
DDX59,Normal,-0.07204081632653062,HNSCC
DDX59,Tumor,0.5730766629849199,HNSCC
DDX6,Normal,0.4959183673469388,HNSCC
DDX6,Tumor,0.45193066293983725,HNSCC
DDX60,Normal,0.49520408163265306,HNSCC
DDX60,Tumor,0.9319162365033925,HNSCC
DDX60L,Normal,0.09969387755102041,HNSCC
DDX60L,Tumor,0.6147149651736807,HNSCC
DEAF1,Tumor,0.3452173913043478,HNSCC
DECR1,Normal,0.23642857142857143,HNSCC
DECR1,Tumor,0.6510154858778712,HNSCC
DECR2,Normal,0.29428571428571426,HNSCC
DECR2,Tumor,0.6202511101593671,HNSCC
DEF6,Normal,0.8297959183673469,HNSCC
DEF6,Tumor,0.7986339967991344,HNSCC
DEF8,Tumor,0.3147942157953281,HNSCC
DEFA3,Normal,0.3948110839284283,HNSCC
DEFA3,Tumor,0.3367704077051457,HNSCC
DEFA4,Normal,0.0214452218282446,HNSCC
DEFA4,Tumor,0.08041972704245477,HNSCC
DEFB1,Normal,0.5211000474158369,HNSCC
DEFB1,Tumor,0.690356820234869,HNSCC
DEGS1,Normal,0.22489795918367347,HNSCC
DEGS1,Tumor,0.4889795550346009,HNSCC
DEGS2,Tumor,0.6099071207430341,HNSCC
DEK,Normal,0.3448979591836735,HNSCC
DEK,Tumor,0.6726551405450488,HNSCC
DENND1A,Normal,0.3893877551020408,HNSCC
DENND1A,Tumor,0.45410364492933303,HNSCC
DENND1B,Normal,-0.45645161290322583,HNSCC
DENND1B,Tumor,0.04168343393695506,HNSCC
DENND1C,Normal,0.4175475687103594,HNSCC
DENND1C,Tumor,0.5055265526552656,HNSCC
DENND2C,Normal,0.48972332015810277,HNSCC
DENND2C,Tumor,0.6518777614138439,HNSCC
DENND2D,Normal,0.5412244897959184,HNSCC
DENND2D,Tumor,0.6465072244888759,HNSCC
DENND3,Normal,0.5055102040816326,HNSCC
DENND3,Tumor,0.6274913779500936,HNSCC
DENND4A,Normal,0.4273469387755102,HNSCC
DENND4A,Tumor,0.7134909722065685,HNSCC
DENND4B,Normal,0.3066326530612245,HNSCC
DENND4B,Tumor,0.20379595608953407,HNSCC
DENND4C,Normal,0.445,HNSCC
DENND4C,Tumor,0.7839370646710097,HNSCC
DENND5A,Normal,0.20845383759733035,HNSCC
DENND5A,Tumor,-0.02347027972027972,HNSCC
DENND5B,Normal,0.7071428571428572,HNSCC
DENND5B,Tumor,0.6305576776165012,HNSCC
DENND6A,Normal,0.24428571428571427,HNSCC
DENND6A,Tumor,0.32343619683069225,HNSCC
DENR,Normal,-0.3025510204081633,HNSCC
DENR,Tumor,0.2795437639474337,HNSCC
DEPDC5,Normal,0.09260042283298098,HNSCC
DEPDC5,Tumor,0.4195891065456283,HNSCC
DEPDC7,Tumor,0.6185770750988142,HNSCC
DEPTOR,Normal,0.8497959183673469,HNSCC
DEPTOR,Tumor,0.839677208484548,HNSCC
DERA,Normal,0.6908163265306122,HNSCC
DERA,Tumor,0.041624777404593916,HNSCC
DERL1,Normal,0.44673469387755105,HNSCC
DERL1,Tumor,0.496643599395893,HNSCC
DERL2,Normal,0.4524745605920444,HNSCC
DERL2,Tumor,0.5466339485756961,HNSCC
DERL3,Normal,0.7940178846746839,HNSCC
DERL3,Tumor,0.7310124190744892,HNSCC
DES,Normal,0.9236734693877551,HNSCC
DES,Tumor,0.8625881928634223,HNSCC
